delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
594633-2177863-669844-148312-410737-1481180-632457-331455,224545-197698-33633-7660-162917-63942-61990-117075,37497-63188-15917-5911-70920-15355-13023-80242,13314-11390-7152-6709-75258-3942-9304-34109,38526-36797-6230-4850-30600-3463-16016-31937,30070-36669-5032-2905-11117-3655-9920-58067,26599-14578-5932-4690-17920-3896-6612-15428,14027-16438-3298-1475-14905-3913-3905-7217,hard
2177863-669844-148312-410737-1481180-632457-331455-707622,197698-33633-7660-162917-63942-61990-117075-157906,63188-15917-5911-70920-15355-13023-80242-36751,11390-7152-6709-75258-3942-9304-34109-54894,36797-6230-4850-30600-3463-16016-31937-43210,36669-5032-2905-11117-3655-9920-58067-58841,14578-5932-4690-17920-3896-6612-15428-12482,16438-3298-1475-14905-3913-3905-7217-13174,easy
669844-148312-410737-1481180-632457-331455-707622-187724,33633-7660-162917-63942-61990-117075-157906-73821,15917-5911-70920-15355-13023-80242-36751-11064,7152-6709-75258-3942-9304-34109-54894-4051,6230-4850-30600-3463-16016-31937-43210-5525,5032-2905-11117-3655-9920-58067-58841-8928,5932-4690-17920-3896-6612-15428-12482-6125,3298-1475-14905-3913-3905-7217-13174-5346,easy
148312-410737-1481180-632457-331455-707622-187724-1613225,7660-162917-63942-61990-117075-157906-73821-20104,5911-70920-15355-13023-80242-36751-11064-7973,6709-75258-3942-9304-34109-54894-4051-5710,4850-30600-3463-16016-31937-43210-5525-7142,2905-11117-3655-9920-58067-58841-8928-13850,4690-17920-3896-6612-15428-12482-6125-9760,1475-14905-3913-3905-7217-13174-5346-8112,hard
410737-1481180-632457-331455-707622-187724-1613225-2197799,162917-63942-61990-117075-157906-73821-20104-88144,70920-15355-13023-80242-36751-11064-7973-10627,75258-3942-9304-34109-54894-4051-5710-1453,30600-3463-16016-31937-43210-5525-7142-4127,11117-3655-9920-58067-58841-8928-13850-23937,17920-3896-6612-15428-12482-6125-9760-18875,14905-3913-3905-7217-13174-5346-8112-5876,hard
1481180-632457-331455-707622-187724-1613225-2197799-397147,63942-61990-117075-157906-73821-20104-88144-350720,15355-13023-80242-36751-11064-7973-10627-42645,3942-9304-34109-54894-4051-5710-1453-37078,3463-16016-31937-43210-5525-7142-4127-18333,3655-9920-58067-58841-8928-13850-23937-53270,3896-6612-15428-12482-6125-9760-18875-77995,3913-3905-7217-13174-5346-8112-5876-18816,easy
632457-331455-707622-187724-1613225-2197799-397147-1284385,61990-117075-157906-73821-20104-88144-350720-242149,13023-80242-36751-11064-7973-10627-42645-13255,9304-34109-54894-4051-5710-1453-37078-9480,16016-31937-43210-5525-7142-4127-18333-65475,9920-58067-58841-8928-13850-23937-53270-38448,6612-15428-12482-6125-9760-18875-77995-91160,3905-7217-13174-5346-8112-5876-18816-33388,hard
331455-707622-187724-1613225-2197799-397147-1284385-158243,117075-157906-73821-20104-88144-350720-242149-18042,80242-36751-11064-7973-10627-42645-13255-4158,34109-54894-4051-5710-1453-37078-9480-7686,31937-43210-5525-7142-4127-18333-65475-10194,58067-58841-8928-13850-23937-53270-38448-8433,15428-12482-6125-9760-18875-77995-91160-15271,7217-13174-5346-8112-5876-18816-33388-4765,easy
707622-187724-1613225-2197799-397147-1284385-158243-1081531,157906-73821-20104-88144-350720-242149-18042-213956,36751-11064-7973-10627-42645-13255-4158-101214,54894-4051-5710-1453-37078-9480-7686-9517,43210-5525-7142-4127-18333-65475-10194-15107,58841-8928-13850-23937-53270-38448-8433-32897,12482-6125-9760-18875-77995-91160-15271-86777,13174-5346-8112-5876-18816-33388-4765-22070,easy
187724-1613225-2197799-397147-1284385-158243-1081531-1344914,73821-20104-88144-350720-242149-18042-213956-256391,11064-7973-10627-42645-13255-4158-101214-179784,4051-5710-1453-37078-9480-7686-9517-89230,5525-7142-4127-18333-65475-10194-15107-13862,8928-13850-23937-53270-38448-8433-32897-42322,6125-9760-18875-77995-91160-15271-86777-28199,5346-8112-5876-18816-33388-4765-22070-30796,easy
1613225-2197799-397147-1284385-158243-1081531-1344914-121818,20104-88144-350720-242149-18042-213956-256391-31230,7973-10627-42645-13255-4158-101214-179784-2708,5710-1453-37078-9480-7686-9517-89230-4138,7142-4127-18333-65475-10194-15107-13862-6631,13850-23937-53270-38448-8433-32897-42322-7947,9760-18875-77995-91160-15271-86777-28199-2024,8112-5876-18816-33388-4765-22070-30796-4083,easy
2197799-397147-1284385-158243-1081531-1344914-121818-286693,88144-350720-242149-18042-213956-256391-31230-48192,10627-42645-13255-4158-101214-179784-2708-8131,1453-37078-9480-7686-9517-89230-4138-3922,4127-18333-65475-10194-15107-13862-6631-4819,23937-53270-38448-8433-32897-42322-7947-4271,18875-77995-91160-15271-86777-28199-2024-3568,5876-18816-33388-4765-22070-30796-4083-3395,easy
397147-1284385-158243-1081531-1344914-121818-286693-132103,350720-242149-18042-213956-256391-31230-48192-14350,42645-13255-4158-101214-179784-2708-8131-3249,37078-9480-7686-9517-89230-4138-3922-1291,18333-65475-10194-15107-13862-6631-4819-5020,53270-38448-8433-32897-42322-7947-4271-4201,77995-91160-15271-86777-28199-2024-3568-6410,18816-33388-4765-22070-30796-4083-3395-4422,hard
1284385-158243-1081531-1344914-121818-286693-132103-92907,242149-18042-213956-256391-31230-48192-14350-15536,13255-4158-101214-179784-2708-8131-3249-2806,9480-7686-9517-89230-4138-3922-1291-2614,65475-10194-15107-13862-6631-4819-5020-2028,38448-8433-32897-42322-7947-4271-4201-14670,91160-15271-86777-28199-2024-3568-6410-4256,33388-4765-22070-30796-4083-3395-4422-4187,hard
158243-1081531-1344914-121818-286693-132103-92907-643609,18042-213956-256391-31230-48192-14350-15536-220119,4158-101214-179784-2708-8131-3249-2806-20782,7686-9517-89230-4138-3922-1291-2614-17311,10194-15107-13862-6631-4819-5020-2028-24651,8433-32897-42322-7947-4271-4201-14670-35866,15271-86777-28199-2024-3568-6410-4256-19323,4765-22070-30796-4083-3395-4422-4187-18154,easy
1081531-1344914-121818-286693-132103-92907-643609-91629,213956-256391-31230-48192-14350-15536-220119-19542,101214-179784-2708-8131-3249-2806-20782-6384,9517-89230-4138-3922-1291-2614-17311-9240,15107-13862-6631-4819-5020-2028-24651-6012,32897-42322-7947-4271-4201-14670-35866-5860,86777-28199-2024-3568-6410-4256-19323-3595,22070-30796-4083-3395-4422-4187-18154-2911,easy
1344914-121818-286693-132103-92907-643609-91629-212942,256391-31230-48192-14350-15536-220119-19542-12685,179784-2708-8131-3249-2806-20782-6384-1939,89230-4138-3922-1291-2614-17311-9240-3399,13862-6631-4819-5020-2028-24651-6012-2125,42322-7947-4271-4201-14670-35866-5860-9185,28199-2024-3568-6410-4256-19323-3595-3297,30796-4083-3395-4422-4187-18154-2911-2745,easy
121818-286693-132103-92907-643609-91629-212942-1953526,31230-48192-14350-15536-220119-19542-12685-384156,2708-8131-3249-2806-20782-6384-1939-133080,4138-3922-1291-2614-17311-9240-3399-159816,6631-4819-5020-2028-24651-6012-2125-66320,7947-4271-4201-14670-35866-5860-9185-87692,2024-3568-6410-4256-19323-3595-3297-82356,4083-3395-4422-4187-18154-2911-2745-22610,easy
286693-132103-92907-643609-91629-212942-1953526-636252,48192-14350-15536-220119-19542-12685-384156-13180,8131-3249-2806-20782-6384-1939-133080-7929,3922-1291-2614-17311-9240-3399-159816-1300,4819-5020-2028-24651-6012-2125-66320-3736,4271-4201-14670-35866-5860-9185-87692-5490,3568-6410-4256-19323-3595-3297-82356-1813,3395-4422-4187-18154-2911-2745-22610-2143,easy
132103-92907-643609-91629-212942-1953526-636252-2280363,14350-15536-220119-19542-12685-384156-13180-42856,3249-2806-20782-6384-1939-133080-7929-17384,1291-2614-17311-9240-3399-159816-1300-7353,5020-2028-24651-6012-2125-66320-3736-17424,4201-14670-35866-5860-9185-87692-5490-17595,6410-4256-19323-3595-3297-82356-1813-7593,4422-4187-18154-2911-2745-22610-2143-8281,easy
92907-643609-91629-212942-1953526-636252-2280363-589022,15536-220119-19542-12685-384156-13180-42856-225016,2806-20782-6384-1939-133080-7929-17384-10385,2614-17311-9240-3399-159816-1300-7353-46625,2028-24651-6012-2125-66320-3736-17424-29697,14670-35866-5860-9185-87692-5490-17595-77946,4256-19323-3595-3297-82356-1813-7593-24727,4187-18154-2911-2745-22610-2143-8281-22855,easy
643609-91629-212942-1953526-636252-2280363-589022-328011,220119-19542-12685-384156-13180-42856-225016-49804,20782-6384-1939-133080-7929-17384-10385-23070,17311-9240-3399-159816-1300-7353-46625-5408,24651-6012-2125-66320-3736-17424-29697-14320,35866-5860-9185-87692-5490-17595-77946-13884,19323-3595-3297-82356-1813-7593-24727-4338,18154-2911-2745-22610-2143-8281-22855-3196,easy
91629-212942-1953526-636252-2280363-589022-328011-625066,19542-12685-384156-13180-42856-225016-49804-80515,6384-1939-133080-7929-17384-10385-23070-35070,9240-3399-159816-1300-7353-46625-5408-5796,6012-2125-66320-3736-17424-29697-14320-13442,5860-9185-87692-5490-17595-77946-13884-4125,3595-3297-82356-1813-7593-24727-4338-6652,2911-2745-22610-2143-8281-22855-3196-11460,easy
212942-1953526-636252-2280363-589022-328011-625066-762788,12685-384156-13180-42856-225016-49804-80515-108391,1939-133080-7929-17384-10385-23070-35070-9087,3399-159816-1300-7353-46625-5408-5796-17630,2125-66320-3736-17424-29697-14320-13442-29378,9185-87692-5490-17595-77946-13884-4125-55140,3297-82356-1813-7593-24727-4338-6652-28576,2745-22610-2143-8281-22855-3196-11460-14639,easy
1953526-636252-2280363-589022-328011-625066-762788-57925,384156-13180-42856-225016-49804-80515-108391-20023,133080-7929-17384-10385-23070-35070-9087-10154,159816-1300-7353-46625-5408-5796-17630-4180,66320-3736-17424-29697-14320-13442-29378-1532,87692-5490-17595-77946-13884-4125-55140-2700,82356-1813-7593-24727-4338-6652-28576-1157,22610-2143-8281-22855-3196-11460-14639-889,easy
636252-2280363-589022-328011-625066-762788-57925-2291851,13180-42856-225016-49804-80515-108391-20023-94383,7929-17384-10385-23070-35070-9087-10154-63554,1300-7353-46625-5408-5796-17630-4180-40202,3736-17424-29697-14320-13442-29378-1532-58678,5490-17595-77946-13884-4125-55140-2700-87856,1813-7593-24727-4338-6652-28576-1157-29209,2143-8281-22855-3196-11460-14639-889-12430,hard
2280363-589022-328011-625066-762788-57925-2291851-712131,42856-225016-49804-80515-108391-20023-94383-53562,17384-10385-23070-35070-9087-10154-63554-30783,7353-46625-5408-5796-17630-4180-40202-30174,17424-29697-14320-13442-29378-1532-58678-9774,17595-77946-13884-4125-55140-2700-87856-22219,7593-24727-4338-6652-28576-1157-29209-9127,8281-22855-3196-11460-14639-889-12430-5699,easy
589022-328011-625066-762788-57925-2291851-712131-284498,225016-49804-80515-108391-20023-94383-53562-183132,10385-23070-35070-9087-10154-63554-30783-7409,46625-5408-5796-17630-4180-40202-30174-5252,29697-14320-13442-29378-1532-58678-9774-12336,77946-13884-4125-55140-2700-87856-22219-8823,24727-4338-6652-28576-1157-29209-9127-4908,22855-3196-11460-14639-889-12430-5699-3313,easy
328011-625066-762788-57925-2291851-712131-284498-488463,49804-80515-108391-20023-94383-53562-183132-18177,23070-35070-9087-10154-63554-30783-7409-7954,5408-5796-17630-4180-40202-30174-5252-4179,14320-13442-29378-1532-58678-9774-12336-8060,13884-4125-55140-2700-87856-22219-8823-8690,4338-6652-28576-1157-29209-9127-4908-3550,3196-11460-14639-889-12430-5699-3313-6322,easy
625066-762788-57925-2291851-712131-284498-488463-1191304,80515-108391-20023-94383-53562-183132-18177-17413,35070-9087-10154-63554-30783-7409-7954-53560,5796-17630-4180-40202-30174-5252-4179-15930,13442-29378-1532-58678-9774-12336-8060-13821,4125-55140-2700-87856-22219-8823-8690-28259,6652-28576-1157-29209-9127-4908-3550-41024,11460-14639-889-12430-5699-3313-6322-35288,easy
762788-57925-2291851-712131-284498-488463-1191304-406887,108391-20023-94383-53562-183132-18177-17413-189514,9087-10154-63554-30783-7409-7954-53560-37260,17630-4180-40202-30174-5252-4179-15930-3507,29378-1532-58678-9774-12336-8060-13821-35184,55140-2700-87856-22219-8823-8690-28259-54345,28576-1157-29209-9127-4908-3550-41024-15685,14639-889-12430-5699-3313-6322-35288-22501,easy
57925-2291851-712131-284498-488463-1191304-406887-386168,20023-94383-53562-183132-18177-17413-189514-41081,10154-63554-30783-7409-7954-53560-37260-19030,4180-40202-30174-5252-4179-15930-3507-6497,1532-58678-9774-12336-8060-13821-35184-7691,2700-87856-22219-8823-8690-28259-54345-8408,1157-29209-9127-4908-3550-41024-15685-2088,889-12430-5699-3313-6322-35288-22501-3098,easy
2291851-712131-284498-488463-1191304-406887-386168-63610,94383-53562-183132-18177-17413-189514-41081-67736,63554-30783-7409-7954-53560-37260-19030-14440,40202-30174-5252-4179-15930-3507-6497-13963,58678-9774-12336-8060-13821-35184-7691-13893,87856-22219-8823-8690-28259-54345-8408-150508,29209-9127-4908-3550-41024-15685-2088-27607,12430-5699-3313-6322-35288-22501-3098-26272,hard
712131-284498-488463-1191304-406887-386168-63610-1814788,53562-183132-18177-17413-189514-41081-67736-280074,30783-7409-7954-53560-37260-19030-14440-45953,30174-5252-4179-15930-3507-6497-13963-83556,9774-12336-8060-13821-35184-7691-13893-28396,22219-8823-8690-28259-54345-8408-150508-42668,9127-4908-3550-41024-15685-2088-27607-9492,5699-3313-6322-35288-22501-3098-26272-19532,easy
284498-488463-1191304-406887-386168-63610-1814788-1045872,183132-18177-17413-189514-41081-67736-280074-397795,7409-7954-53560-37260-19030-14440-45953-66394,5252-4179-15930-3507-6497-13963-83556-73381,12336-8060-13821-35184-7691-13893-28396-50977,8823-8690-28259-54345-8408-150508-42668-40434,4908-3550-41024-15685-2088-27607-9492-27707,3313-6322-35288-22501-3098-26272-19532-19290,hard
488463-1191304-406887-386168-63610-1814788-1045872-55223,18177-17413-189514-41081-67736-280074-397795-18527,7954-53560-37260-19030-14440-45953-66394-9006,4179-15930-3507-6497-13963-83556-73381-7326,8060-13821-35184-7691-13893-28396-50977-4912,8690-28259-54345-8408-150508-42668-40434-12491,3550-41024-15685-2088-27607-9492-27707-4114,6322-35288-22501-3098-26272-19532-19290-1738,easy
1191304-406887-386168-63610-1814788-1045872-55223-1621543,17413-189514-41081-67736-280074-397795-18527-13343,53560-37260-19030-14440-45953-66394-9006-30895,15930-3507-6497-13963-83556-73381-7326-9414,13821-35184-7691-13893-28396-50977-4912-10216,28259-54345-8408-150508-42668-40434-12491-6943,41024-15685-2088-27607-9492-27707-4114-8364,35288-22501-3098-26272-19532-19290-1738-6813,easy
406887-386168-63610-1814788-1045872-55223-1621543-686642,189514-41081-67736-280074-397795-18527-13343-657092,37260-19030-14440-45953-66394-9006-30895-107425,3507-6497-13963-83556-73381-7326-9414-49406,35184-7691-13893-28396-50977-4912-10216-62155,54345-8408-150508-42668-40434-12491-6943-121640,15685-2088-27607-9492-27707-4114-8364-105279,22501-3098-26272-19532-19290-1738-6813-60857,easy
386168-63610-1814788-1045872-55223-1621543-686642-416935,41081-67736-280074-397795-18527-13343-657092-116544,19030-14440-45953-66394-9006-30895-107425-2811,6497-13963-83556-73381-7326-9414-49406-10323,7691-13893-28396-50977-4912-10216-62155-8632,8408-150508-42668-40434-12491-6943-121640-7759,2088-27607-9492-27707-4114-8364-105279-3995,3098-26272-19532-19290-1738-6813-60857-2622,easy
63610-1814788-1045872-55223-1621543-686642-416935-2078764,67736-280074-397795-18527-13343-657092-116544-179086,14440-45953-66394-9006-30895-107425-2811-42548,13963-83556-73381-7326-9414-49406-10323-27762,13893-28396-50977-4912-10216-62155-8632-26537,150508-42668-40434-12491-6943-121640-7759-20485,27607-9492-27707-4114-8364-105279-3995-24778,26272-19532-19290-1738-6813-60857-2622-25284,easy
1814788-1045872-55223-1621543-686642-416935-2078764-148357,280074-397795-18527-13343-657092-116544-179086-51640,45953-66394-9006-30895-107425-2811-42548-16832,83556-73381-7326-9414-49406-10323-27762-9037,28396-50977-4912-10216-62155-8632-26537-7810,42668-40434-12491-6943-121640-7759-20485-11252,9492-27707-4114-8364-105279-3995-24778-4332,19532-19290-1738-6813-60857-2622-25284-6572,easy
1045872-55223-1621543-686642-416935-2078764-148357-43711,397795-18527-13343-657092-116544-179086-51640-47390,66394-9006-30895-107425-2811-42548-16832-3219,73381-7326-9414-49406-10323-27762-9037-3371,50977-4912-10216-62155-8632-26537-7810-10594,40434-12491-6943-121640-7759-20485-11252-13356,27707-4114-8364-105279-3995-24778-4332-7571,19290-1738-6813-60857-2622-25284-6572-2620,easy
55223-1621543-686642-416935-2078764-148357-43711-1478352,18527-13343-657092-116544-179086-51640-47390-435976,9006-30895-107425-2811-42548-16832-3219-25168,7326-9414-49406-10323-27762-9037-3371-49297,4912-10216-62155-8632-26537-7810-10594-20585,12491-6943-121640-7759-20485-11252-13356-31349,4114-8364-105279-3995-24778-4332-7571-5527,1738-6813-60857-2622-25284-6572-2620-4762,easy
1621543-686642-416935-2078764-148357-43711-1478352-455025,13343-657092-116544-179086-51640-47390-435976-319673,30895-107425-2811-42548-16832-3219-25168-39220,9414-49406-10323-27762-9037-3371-49297-11871,10216-62155-8632-26537-7810-10594-20585-38073,6943-121640-7759-20485-11252-13356-31349-32082,8364-105279-3995-24778-4332-7571-5527-9462,6813-60857-2622-25284-6572-2620-4762-15634,easy
686642-416935-2078764-148357-43711-1478352-455025-2171969,657092-116544-179086-51640-47390-435976-319673-409231,107425-2811-42548-16832-3219-25168-39220-21417,49406-10323-27762-9037-3371-49297-11871-26452,62155-8632-26537-7810-10594-20585-38073-68701,121640-7759-20485-11252-13356-31349-32082-44157,105279-3995-24778-4332-7571-5527-9462-31979,60857-2622-25284-6572-2620-4762-15634-28951,easy
416935-2078764-148357-43711-1478352-455025-2171969-831295,116544-179086-51640-47390-435976-319673-409231-211149,2811-42548-16832-3219-25168-39220-21417-15989,10323-27762-9037-3371-49297-11871-26452-66938,8632-26537-7810-10594-20585-38073-68701-25296,7759-20485-11252-13356-31349-32082-44157-42413,3995-24778-4332-7571-5527-9462-31979-30792,2622-25284-6572-2620-4762-15634-28951-23678,hard
2078764-148357-43711-1478352-455025-2171969-831295-55229,179086-51640-47390-435976-319673-409231-211149-40274,42548-16832-3219-25168-39220-21417-15989-14556,27762-9037-3371-49297-11871-26452-66938-1924,26537-7810-10594-20585-38073-68701-25296-5290,20485-11252-13356-31349-32082-44157-42413-2843,24778-4332-7571-5527-9462-31979-30792-1955,25284-6572-2620-4762-15634-28951-23678-1026,easy
148357-43711-1478352-455025-2171969-831295-55229-42016,51640-47390-435976-319673-409231-211149-40274-22471,16832-3219-25168-39220-21417-15989-14556-4650,9037-3371-49297-11871-26452-66938-1924-15085,7810-10594-20585-38073-68701-25296-5290-12223,11252-13356-31349-32082-44157-42413-2843-9327,4332-7571-5527-9462-31979-30792-1955-16096,6572-2620-4762-15634-28951-23678-1026-13318,easy
43711-1478352-455025-2171969-831295-55229-42016-31593,47390-435976-319673-409231-211149-40274-22471-109783,3219-25168-39220-21417-15989-14556-4650-10047,3371-49297-11871-26452-66938-1924-15085-21757,10594-20585-38073-68701-25296-5290-12223-5018,13356-31349-32082-44157-42413-2843-9327-7410,7571-5527-9462-31979-30792-1955-16096-6170,2620-4762-15634-28951-23678-1026-13318-8662,hard
1478352-455025-2171969-831295-55229-42016-31593-459036,435976-319673-409231-211149-40274-22471-109783-238959,25168-39220-21417-15989-14556-4650-10047-87066,49297-11871-26452-66938-1924-15085-21757-21429,20585-38073-68701-25296-5290-12223-5018-5806,31349-32082-44157-42413-2843-9327-7410-19570,5527-9462-31979-30792-1955-16096-6170-21577,4762-15634-28951-23678-1026-13318-8662-10011,hard
