delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
14158-1425559-346693-182944-47397-376151-39137-114378,15907-385799-38698-60465-15053-92448-34266-87257,12839-48852-10915-6907-2077-32572-13323-8613,6585-5596-10067-3220-2409-20040-5515-39578,6943-10318-2002-2164-1593-27547-8158-27042,2141-3187-1787-4221-1061-6161-8496-9011,606-6721-983-3047-930-3942-3926-5413,1051-3540-791-1034-687-9361-3218-2992,easy
1425559-346693-182944-47397-376151-39137-114378-50544,385799-38698-60465-15053-92448-34266-87257-38032,48852-10915-6907-2077-32572-13323-8613-42021,5596-10067-3220-2409-20040-5515-39578-18633,10318-2002-2164-1593-27547-8158-27042-11056,3187-1787-4221-1061-6161-8496-9011-7036,6721-983-3047-930-3942-3926-5413-8606,3540-791-1034-687-9361-3218-2992-1180,hard
346693-182944-47397-376151-39137-114378-50544-87929,38698-60465-15053-92448-34266-87257-38032-20386,10915-6907-2077-32572-13323-8613-42021-27954,10067-3220-2409-20040-5515-39578-18633-9895,2002-2164-1593-27547-8158-27042-11056-11530,1787-4221-1061-6161-8496-9011-7036-6715,983-3047-930-3942-3926-5413-8606-6128,791-1034-687-9361-3218-2992-1180-2237,easy
182944-47397-376151-39137-114378-50544-87929-99012,60465-15053-92448-34266-87257-38032-20386-113695,6907-2077-32572-13323-8613-42021-27954-6419,3220-2409-20040-5515-39578-18633-9895-15173,2164-1593-27547-8158-27042-11056-11530-13016,4221-1061-6161-8496-9011-7036-6715-11358,3047-930-3942-3926-5413-8606-6128-3215,1034-687-9361-3218-2992-1180-2237-3922,easy
47397-376151-39137-114378-50544-87929-99012-208893,15053-92448-34266-87257-38032-20386-113695-38175,2077-32572-13323-8613-42021-27954-6419-57309,2409-20040-5515-39578-18633-9895-15173-22492,1593-27547-8158-27042-11056-11530-13016-13934,1061-6161-8496-9011-7036-6715-11358-7536,930-3942-3926-5413-8606-6128-3215-6201,687-9361-3218-2992-1180-2237-3922-4404,hard
376151-39137-114378-50544-87929-99012-208893-81326,92448-34266-87257-38032-20386-113695-38175-20590,32572-13323-8613-42021-27954-6419-57309-8981,20040-5515-39578-18633-9895-15173-22492-1965,27547-8158-27042-11056-11530-13016-13934-3394,6161-8496-9011-7036-6715-11358-7536-4236,3942-3926-5413-8606-6128-3215-6201-877,9361-3218-2992-1180-2237-3922-4404-1703,hard
39137-114378-50544-87929-99012-208893-81326-170357,34266-87257-38032-20386-113695-38175-20590-46617,13323-8613-42021-27954-6419-57309-8981-9295,5515-39578-18633-9895-15173-22492-1965-16115,8158-27042-11056-11530-13016-13934-3394-10624,8496-9011-7036-6715-11358-7536-4236-8279,3926-5413-8606-6128-3215-6201-877-9489,3218-2992-1180-2237-3922-4404-1703-3770,hard
114378-50544-87929-99012-208893-81326-170357-217575,87257-38032-20386-113695-38175-20590-46617-34874,8613-42021-27954-6419-57309-8981-9295-14966,39578-18633-9895-15173-22492-1965-16115-21021,27042-11056-11530-13016-13934-3394-10624-5668,9011-7036-6715-11358-7536-4236-8279-7903,5413-8606-6128-3215-6201-877-9489-4123,2992-1180-2237-3922-4404-1703-3770-3029,hard
50544-87929-99012-208893-81326-170357-217575-217575,38032-20386-113695-38175-20590-46617-34874-34874,42021-27954-6419-57309-8981-9295-14966-14966,18633-9895-15173-22492-1965-16115-21021-21021,11056-11530-13016-13934-3394-10624-5668-5668,7036-6715-11358-7536-4236-8279-7903-7903,8606-6128-3215-6201-877-9489-4123-4123,1180-2237-3922-4404-1703-3770-3029-3029,easy
87929-99012-208893-81326-170357-217575-217575-39303,20386-113695-38175-20590-46617-34874-34874-64960,27954-6419-57309-8981-9295-14966-14966-8409,9895-15173-22492-1965-16115-21021-21021-2955,11530-13016-13934-3394-10624-5668-5668-1390,6715-11358-7536-4236-8279-7903-7903-1940,6128-3215-6201-877-9489-4123-4123-1985,2237-3922-4404-1703-3770-3029-3029-1397,easy
99012-208893-81326-170357-217575-217575-39303-464343,113695-38175-20590-46617-34874-34874-64960-61066,6419-57309-8981-9295-14966-14966-8409-30485,15173-22492-1965-16115-21021-21021-2955-32077,13016-13934-3394-10624-5668-5668-1390-6491,11358-7536-4236-8279-7903-7903-1940-13930,3215-6201-877-9489-4123-4123-1985-13129,3922-4404-1703-3770-3029-3029-1397-3499,easy
208893-81326-170357-217575-217575-39303-464343-193557,38175-20590-46617-34874-34874-64960-61066-71202,57309-8981-9295-14966-14966-8409-30485-33420,22492-1965-16115-21021-21021-2955-32077-16270,13934-3394-10624-5668-5668-1390-6491-11917,7536-4236-8279-7903-7903-1940-13930-19495,6201-877-9489-4123-4123-1985-13129-11716,4404-1703-3770-3029-3029-1397-3499-9521,easy
81326-170357-217575-217575-39303-464343-193557-415654,20590-46617-34874-34874-64960-61066-71202-55306,8981-9295-14966-14966-8409-30485-33420-8917,1965-16115-21021-21021-2955-32077-16270-6343,3394-10624-5668-5668-1390-6491-11917-7888,4236-8279-7903-7903-1940-13930-19495-8532,877-9489-4123-4123-1985-13129-11716-6808,1703-3770-3029-3029-1397-3499-9521-4120,easy
170357-217575-217575-39303-464343-193557-415654-988304,46617-34874-34874-64960-61066-71202-55306-121008,9295-14966-14966-8409-30485-33420-8917-11220,16115-21021-21021-2955-32077-16270-6343-20353,10624-5668-5668-1390-6491-11917-7888-48137,8279-7903-7903-1940-13930-19495-8532-20335,9489-4123-4123-1985-13129-11716-6808-3015,3770-3029-3029-1397-3499-9521-4120-7672,easy
217575-217575-39303-464343-193557-415654-988304-1396191,34874-34874-64960-61066-71202-55306-121008-35176,14966-14966-8409-30485-33420-8917-11220-26659,21021-21021-2955-32077-16270-6343-20353-23900,5668-5668-1390-6491-11917-7888-48137-13109,7903-7903-1940-13930-19495-8532-20335-24662,4123-4123-1985-13129-11716-6808-3015-16437,3029-3029-1397-3499-9521-4120-7672-4042,easy
217575-39303-464343-193557-415654-988304-1396191-665631,34874-64960-61066-71202-55306-121008-35176-134924,14966-8409-30485-33420-8917-11220-26659-21936,21021-2955-32077-16270-6343-20353-23900-59034,5668-1390-6491-11917-7888-48137-13109-20806,7903-1940-13930-19495-8532-20335-24662-43274,4123-1985-13129-11716-6808-3015-16437-4976,3029-1397-3499-9521-4120-7672-4042-4283,easy
39303-464343-193557-415654-988304-1396191-665631-806741,64960-61066-71202-55306-121008-35176-134924-26620,8409-30485-33420-8917-11220-26659-21936-13575,2955-32077-16270-6343-20353-23900-59034-9843,1390-6491-11917-7888-48137-13109-20806-9502,1940-13930-19495-8532-20335-24662-43274-2061,1985-13129-11716-6808-3015-16437-4976-1466,1397-3499-9521-4120-7672-4042-4283-1101,easy
464343-193557-415654-988304-1396191-665631-806741-531207,61066-71202-55306-121008-35176-134924-26620-96470,30485-33420-8917-11220-26659-21936-13575-5857,32077-16270-6343-20353-23900-59034-9843-28247,6491-11917-7888-48137-13109-20806-9502-7632,13930-19495-8532-20335-24662-43274-2061-17243,13129-11716-6808-3015-16437-4976-1466-5859,3499-9521-4120-7672-4042-4283-1101-5200,easy
193557-415654-988304-1396191-665631-806741-531207-324258,71202-55306-121008-35176-134924-26620-96470-105062,33420-8917-11220-26659-21936-13575-5857-47322,16270-6343-20353-23900-59034-9843-28247-32221,11917-7888-48137-13109-20806-9502-7632-13811,19495-8532-20335-24662-43274-2061-17243-9211,11716-6808-3015-16437-4976-1466-5859-8158,9521-4120-7672-4042-4283-1101-5200-5472,easy
415654-988304-1396191-665631-806741-531207-324258-55764,55306-121008-35176-134924-26620-96470-105062-45876,8917-11220-26659-21936-13575-5857-47322-10731,6343-20353-23900-59034-9843-28247-32221-4734,7888-48137-13109-20806-9502-7632-13811-7103,8532-20335-24662-43274-2061-17243-9211-5081,6808-3015-16437-4976-1466-5859-8158-2403,4120-7672-4042-4283-1101-5200-5472-4388,easy
988304-1396191-665631-806741-531207-324258-55764-20019,121008-35176-134924-26620-96470-105062-45876-3530,11220-26659-21936-13575-5857-47322-10731-1892,20353-23900-59034-9843-28247-32221-4734-2544,48137-13109-20806-9502-7632-13811-7103-932,20335-24662-43274-2061-17243-9211-5081-1668,3015-16437-4976-1466-5859-8158-2403-908,7672-4042-4283-1101-5200-5472-4388-460,easy
1396191-665631-806741-531207-324258-55764-20019-8608,35176-134924-26620-96470-105062-45876-3530-13330,26659-21936-13575-5857-47322-10731-1892-9306,23900-59034-9843-28247-32221-4734-2544-14406,13109-20806-9502-7632-13811-7103-932-5261,24662-43274-2061-17243-9211-5081-1668-5401,16437-4976-1466-5859-8158-2403-908-3645,4042-4283-1101-5200-5472-4388-460-4465,easy
665631-806741-531207-324258-55764-20019-8608-41207,134924-26620-96470-105062-45876-3530-13330-3388,21936-13575-5857-47322-10731-1892-9306-6038,59034-9843-28247-32221-4734-2544-14406-20456,20806-9502-7632-13811-7103-932-5261-3240,43274-2061-17243-9211-5081-1668-5401-12841,4976-1466-5859-8158-2403-908-3645-3730,4283-1101-5200-5472-4388-460-4465-4123,easy
806741-531207-324258-55764-20019-8608-41207-3825,26620-96470-105062-45876-3530-13330-3388-11889,13575-5857-47322-10731-1892-9306-6038-4287,9843-28247-32221-4734-2544-14406-20456-25995,9502-7632-13811-7103-932-5261-3240-4494,2061-17243-9211-5081-1668-5401-12841-9975,1466-5859-8158-2403-908-3645-3730-3853,1101-5200-5472-4388-460-4465-4123-3709,easy
531207-324258-55764-20019-8608-41207-3825-211089,96470-105062-45876-3530-13330-3388-11889-46384,5857-47322-10731-1892-9306-6038-4287-12934,28247-32221-4734-2544-14406-20456-25995-32125,7632-13811-7103-932-5261-3240-4494-22131,17243-9211-5081-1668-5401-12841-9975-9801,5859-8158-2403-908-3645-3730-3853-3778,5200-5472-4388-460-4465-4123-3709-5292,easy
324258-55764-20019-8608-41207-3825-211089-128809,105062-45876-3530-13330-3388-11889-46384-61232,47322-10731-1892-9306-6038-4287-12934-8540,32221-4734-2544-14406-20456-25995-32125-15143,13811-7103-932-5261-3240-4494-22131-6939,9211-5081-1668-5401-12841-9975-9801-4484,8158-2403-908-3645-3730-3853-3778-2164,5472-4388-460-4465-4123-3709-5292-1082,easy
55764-20019-8608-41207-3825-211089-128809-63379,45876-3530-13330-3388-11889-46384-61232-35505,10731-1892-9306-6038-4287-12934-8540-13486,4734-2544-14406-20456-25995-32125-15143-9207,7103-932-5261-3240-4494-22131-6939-5399,5081-1668-5401-12841-9975-9801-4484-5063,2403-908-3645-3730-3853-3778-2164-2704,4388-460-4465-4123-3709-5292-1082-950,easy
20019-8608-41207-3825-211089-128809-63379-60974,3530-13330-3388-11889-46384-61232-35505-31018,1892-9306-6038-4287-12934-8540-13486-5356,2544-14406-20456-25995-32125-15143-9207-3937,932-5261-3240-4494-22131-6939-5399-2898,1668-5401-12841-9975-9801-4484-5063-12438,908-3645-3730-3853-3778-2164-2704-6357,460-4465-4123-3709-5292-1082-950-4566,easy
8608-41207-3825-211089-128809-63379-60974-641806,13330-3388-11889-46384-61232-35505-31018-246709,9306-6038-4287-12934-8540-13486-5356-25709,14406-20456-25995-32125-15143-9207-3937-12166,5261-3240-4494-22131-6939-5399-2898-11883,5401-12841-9975-9801-4484-5063-12438-30934,3645-3730-3853-3778-2164-2704-6357-13138,4465-4123-3709-5292-1082-950-4566-13360,easy
41207-3825-211089-128809-63379-60974-641806-107221,3388-11889-46384-61232-35505-31018-246709-15952,6038-4287-12934-8540-13486-5356-25709-2458,20456-25995-32125-15143-9207-3937-12166-1740,3240-4494-22131-6939-5399-2898-11883-6603,12841-9975-9801-4484-5063-12438-30934-3007,3730-3853-3778-2164-2704-6357-13138-2637,4123-3709-5292-1082-950-4566-13360-1316,easy
3825-211089-128809-63379-60974-641806-107221-4947,11889-46384-61232-35505-31018-246709-15952-13699,4287-12934-8540-13486-5356-25709-2458-14233,25995-32125-15143-9207-3937-12166-1740-9090,4494-22131-6939-5399-2898-11883-6603-9306,9975-9801-4484-5063-12438-30934-3007-16179,3853-3778-2164-2704-6357-13138-2637-13901,3709-5292-1082-950-4566-13360-1316-6042,easy
211089-128809-63379-60974-641806-107221-4947-47395,46384-61232-35505-31018-246709-15952-13699-6018,12934-8540-13486-5356-25709-2458-14233-326,32125-15143-9207-3937-12166-1740-9090-733,22131-6939-5399-2898-11883-6603-9306-2250,9801-4484-5063-12438-30934-3007-16179-2940,3778-2164-2704-6357-13138-2637-13901-951,5292-1082-950-4566-13360-1316-6042-1271,easy
128809-63379-60974-641806-107221-4947-47395-33661,61232-35505-31018-246709-15952-13699-6018-28155,8540-13486-5356-25709-2458-14233-326-3609,15143-9207-3937-12166-1740-9090-733-9485,6939-5399-2898-11883-6603-9306-2250-1915,4484-5063-12438-30934-3007-16179-2940-9234,2164-2704-6357-13138-2637-13901-951-8193,1082-950-4566-13360-1316-6042-1271-4256,easy
63379-60974-641806-107221-4947-47395-33661-397721,35505-31018-246709-15952-13699-6018-28155-22155,13486-5356-25709-2458-14233-326-3609-15482,9207-3937-12166-1740-9090-733-9485-5144,5399-2898-11883-6603-9306-2250-1915-3894,5063-12438-30934-3007-16179-2940-9234-5970,2704-6357-13138-2637-13901-951-8193-1093,950-4566-13360-1316-6042-1271-4256-1456,easy
60974-641806-107221-4947-47395-33661-397721-209829,31018-246709-15952-13699-6018-28155-22155-24968,5356-25709-2458-14233-326-3609-15482-4402,3937-12166-1740-9090-733-9485-5144-1642,2898-11883-6603-9306-2250-1915-3894-2986,12438-30934-3007-16179-2940-9234-5970-3802,6357-13138-2637-13901-951-8193-1093-2309,4566-13360-1316-6042-1271-4256-1456-1487,easy
641806-107221-4947-47395-33661-397721-209829-632208,246709-15952-13699-6018-28155-22155-24968-116996,25709-2458-14233-326-3609-15482-4402-24090,12166-1740-9090-733-9485-5144-1642-13019,11883-6603-9306-2250-1915-3894-2986-24790,30934-3007-16179-2940-9234-5970-3802-22358,13138-2637-13901-951-8193-1093-2309-3781,13360-1316-6042-1271-4256-1456-1487-9591,easy
107221-4947-47395-33661-397721-209829-632208-38172,15952-13699-6018-28155-22155-24968-116996-7297,2458-14233-326-3609-15482-4402-24090-10762,1740-9090-733-9485-5144-1642-13019-3267,6603-9306-2250-1915-3894-2986-24790-3223,3007-16179-2940-9234-5970-3802-22358-4376,2637-13901-951-8193-1093-2309-3781-4979,1316-6042-1271-4256-1456-1487-9591-1521,easy
4947-47395-33661-397721-209829-632208-38172-25504,13699-6018-28155-22155-24968-116996-7297-11566,14233-326-3609-15482-4402-24090-10762-11672,9090-733-9485-5144-1642-13019-3267-23312,9306-2250-1915-3894-2986-24790-3223-35942,16179-2940-9234-5970-3802-22358-4376-17040,13901-951-8193-1093-2309-3781-4979-9566,6042-1271-4256-1456-1487-9591-1521-6712,easy
47395-33661-397721-209829-632208-38172-25504-274395,6018-28155-22155-24968-116996-7297-11566-66770,326-3609-15482-4402-24090-10762-11672-29610,733-9485-5144-1642-13019-3267-23312-10217,2250-1915-3894-2986-24790-3223-35942-18968,2940-9234-5970-3802-22358-4376-17040-13683,951-8193-1093-2309-3781-4979-9566-11472,1271-4256-1456-1487-9591-1521-6712-6400,easy
33661-397721-209829-632208-38172-25504-274395-92074,28155-22155-24968-116996-7297-11566-66770-5432,3609-15482-4402-24090-10762-11672-29610-2336,9485-5144-1642-13019-3267-23312-10217-4218,1915-3894-2986-24790-3223-35942-18968-1119,9234-5970-3802-22358-4376-17040-13683-7344,8193-1093-2309-3781-4979-9566-11472-3169,4256-1456-1487-9591-1521-6712-6400-2206,easy
397721-209829-632208-38172-25504-274395-92074-558707,22155-24968-116996-7297-11566-66770-5432-408707,15482-4402-24090-10762-11672-29610-2336-24517,5144-1642-13019-3267-23312-10217-4218-24430,3894-2986-24790-3223-35942-18968-1119-64266,5970-3802-22358-4376-17040-13683-7344-79737,1093-2309-3781-4979-9566-11472-3169-37047,1456-1487-9591-1521-6712-6400-2206-11443,easy
209829-632208-38172-25504-274395-92074-558707-1448496,24968-116996-7297-11566-66770-5432-408707-2006694,4402-24090-10762-11672-29610-2336-24517-236952,1642-13019-3267-23312-10217-4218-24430-108344,2986-24790-3223-35942-18968-1119-64266-118181,3802-22358-4376-17040-13683-7344-79737-82425,2309-3781-4979-9566-11472-3169-37047-23393,1487-9591-1521-6712-6400-2206-11443-24496,easy
632208-38172-25504-274395-92074-558707-1448496-685931,116996-7297-11566-66770-5432-408707-2006694-111503,24090-10762-11672-29610-2336-24517-236952-15758,13019-3267-23312-10217-4218-24430-108344-23496,24790-3223-35942-18968-1119-64266-118181-21082,22358-4376-17040-13683-7344-79737-82425-12488,3781-4979-9566-11472-3169-37047-23393-12352,9591-1521-6712-6400-2206-11443-24496-6875,easy
38172-25504-274395-92074-558707-1448496-685931-194546,7297-11566-66770-5432-408707-2006694-111503-56679,10762-11672-29610-2336-24517-236952-15758-10061,3267-23312-10217-4218-24430-108344-23496-25086,3223-35942-18968-1119-64266-118181-21082-21053,4376-17040-13683-7344-79737-82425-12488-9712,4979-9566-11472-3169-37047-23393-12352-8545,1521-6712-6400-2206-11443-24496-6875-8679,easy
25504-274395-92074-558707-1448496-685931-194546-815319,11566-66770-5432-408707-2006694-111503-56679-37272,11672-29610-2336-24517-236952-15758-10061-12959,23312-10217-4218-24430-108344-23496-25086-8754,35942-18968-1119-64266-118181-21082-21053-4348,17040-13683-7344-79737-82425-12488-9712-3586,9566-11472-3169-37047-23393-12352-8545-2888,6712-6400-2206-11443-24496-6875-8679-3092,easy
274395-92074-558707-1448496-685931-194546-815319-177044,66770-5432-408707-2006694-111503-56679-37272-15703,29610-2336-24517-236952-15758-10061-12959-12707,10217-4218-24430-108344-23496-25086-8754-5374,18968-1119-64266-118181-21082-21053-4348-4627,13683-7344-79737-82425-12488-9712-3586-2378,11472-3169-37047-23393-12352-8545-2888-12019,6400-2206-11443-24496-6875-8679-3092-5383,easy
92074-558707-1448496-685931-194546-815319-177044-930529,5432-408707-2006694-111503-56679-37272-15703-26057,2336-24517-236952-15758-10061-12959-12707-6839,4218-24430-108344-23496-25086-8754-5374-49587,1119-64266-118181-21082-21053-4348-4627-43107,7344-79737-82425-12488-9712-3586-2378-25003,3169-37047-23393-12352-8545-2888-12019-23511,2206-11443-24496-6875-8679-3092-5383-6127,easy
558707-1448496-685931-194546-815319-177044-930529-72495,408707-2006694-111503-56679-37272-15703-26057-25994,24517-236952-15758-10061-12959-12707-6839-9740,24430-108344-23496-25086-8754-5374-49587-55750,64266-118181-21082-21053-4348-4627-43107-16285,79737-82425-12488-9712-3586-2378-25003-16593,37047-23393-12352-8545-2888-12019-23511-19188,11443-24496-6875-8679-3092-5383-6127-13758,easy
1448496-685931-194546-815319-177044-930529-72495-236080,2006694-111503-56679-37272-15703-26057-25994-78754,236952-15758-10061-12959-12707-6839-9740-13287,108344-23496-25086-8754-5374-49587-55750-8826,118181-21082-21053-4348-4627-43107-16285-5015,82425-12488-9712-3586-2378-25003-16593-3211,23393-12352-8545-2888-12019-23511-19188-5436,24496-6875-8679-3092-5383-6127-13758-2461,easy
685931-194546-815319-177044-930529-72495-236080-9421,111503-56679-37272-15703-26057-25994-78754-17066,15758-10061-12959-12707-6839-9740-13287-5214,23496-25086-8754-5374-49587-55750-8826-2132,21082-21053-4348-4627-43107-16285-5015-1603,12488-9712-3586-2378-25003-16593-3211-3100,12352-8545-2888-12019-23511-19188-5436-1962,6875-8679-3092-5383-6127-13758-2461-2544,easy
194546-815319-177044-930529-72495-236080-9421-183063,56679-37272-15703-26057-25994-78754-17066-110619,10061-12959-12707-6839-9740-13287-5214-4893,25086-8754-5374-49587-55750-8826-2132-8290,21053-4348-4627-43107-16285-5015-1603-6701,9712-3586-2378-25003-16593-3211-3100-9439,8545-2888-12019-23511-19188-5436-1962-7626,8679-3092-5383-6127-13758-2461-2544-5226,easy
815319-177044-930529-72495-236080-9421-183063-84764,37272-15703-26057-25994-78754-17066-110619-42078,12959-12707-6839-9740-13287-5214-4893-6742,8754-5374-49587-55750-8826-2132-8290-11681,4348-4627-43107-16285-5015-1603-6701-4704,3586-2378-25003-16593-3211-3100-9439-2568,2888-12019-23511-19188-5436-1962-7626-1223,3092-5383-6127-13758-2461-2544-5226-1343,easy
177044-930529-72495-236080-9421-183063-84764-247599,15703-26057-25994-78754-17066-110619-42078-41285,12707-6839-9740-13287-5214-4893-6742-61501,5374-49587-55750-8826-2132-8290-11681-14607,4627-43107-16285-5015-1603-6701-4704-38512,2378-25003-16593-3211-3100-9439-2568-35302,12019-23511-19188-5436-1962-7626-1223-9324,5383-6127-13758-2461-2544-5226-1343-6490,easy
930529-72495-236080-9421-183063-84764-247599-352462,26057-25994-78754-17066-110619-42078-41285-55929,6839-9740-13287-5214-4893-6742-61501-10163,49587-55750-8826-2132-8290-11681-14607-15254,43107-16285-5015-1603-6701-4704-38512-2194,25003-16593-3211-3100-9439-2568-35302-10512,23511-19188-5436-1962-7626-1223-9324-8808,6127-13758-2461-2544-5226-1343-6490-4443,easy
